effect_id,brand_id,model_ids,effect_name,version,collection,effect_types,tool_types,plugin_formats,plugin_notes,workflow_notes,description,recording_notes,artist_reference,attributes,tags,parent_ids
4634b52f-6b6d-4e6c-b808-0feae2e34f54,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,b15a229a-cfb3-4c7f-b131-b1ad647f6fc4,British Tube Lead,,Amplitube Collection,,,,(high-gain),Marshall JCM900 ALT  (Tone),,,,,"Guitar,Modeled","effects:82257eff-56fc-40a1-b9cc-567c68a11861,effects:010d8f6b-1a96-43d6-852b-2722899cd2f6"
d82c0513-57af-435c-939b-6005fc2b6c40,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,b15a229a-cfb3-4c7f-b131-b1ad647f6fc4,British Tube Lead 2,,Amplitube Collection,,,,(high-gain),Marshall JCM900 ALT  (Tone),,,,,"Guitar,Modeled","effects:82257eff-56fc-40a1-b9cc-567c68a11861,effects:010d8f6b-1a96-43d6-852b-2722899cd2f6"
908cbf0e-b7d5-4dfc-83ae-ae58ff6cbe87,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,b9a1d9c3-3cfc-4d49-8712-dd5711c9b1db,Modern Tube Lead,,Amplitube Collection,,,,(high-gain),Mesa/Boogie Dual Rectifier ALT (Tone),,,,,"Guitar,Modeled","effects:82257eff-56fc-40a1-b9cc-567c68a11861,effects:010d8f6b-1a96-43d6-852b-2722899cd2f6"
4fa19fab-bda3-4506-a57f-48f3ced52902,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,e4d25488-692d-4d17-84c0-3dc038fd53e9,Filter-M,,Amplitube Collection,Modulation,,,,"Moog MF-101 TOP
Embedded in Amplitube and MixBox",,,,,"Guitar,Modeled,Stomp","effects:82257eff-56fc-40a1-b9cc-567c68a11861,effects:010d8f6b-1a96-43d6-852b-2722899cd2f6"
485fa776-b2ec-4183-8c3d-960dc6316c7c,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,e4d25488-692d-4d17-84c0-3dc038fd53e9,LFO Filter,,Amplitube Collection,Modulation,,,,"Moog MF-101 TOP
Embedded in Amplitube and MixBox",,,,,"Guitar,Modeled,Stomp","effects:82257eff-56fc-40a1-b9cc-567c68a11861,effects:010d8f6b-1a96-43d6-852b-2722899cd2f6"
fd9fe583-5360-4519-8f24-6031e908d73c,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,8a4fb42d-c8d7-4755-8be0-da9ebafdccbb,Compressor,,Amplitube Collection,Dynamics,,,,MXR Dyna Comp ALT (Tone),,,,,"Guitar,Modeled,Stomp","effects:82257eff-56fc-40a1-b9cc-567c68a11861,effects:010d8f6b-1a96-43d6-852b-2722899cd2f6"
c3bc5aa5-4904-481d-8045-54de3850fe8c,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,267c9c83-8f62-490a-9ce7-226d54c02e88,Flanger,,Amplitube Collection,Modulation,,,,MXR Flanger ALT (Tone),,,,,"Guitar,Modeled,Stomp","effects:82257eff-56fc-40a1-b9cc-567c68a11861,effects:010d8f6b-1a96-43d6-852b-2722899cd2f6"
7af62966-6ee4-487f-9752-b8b69426e629,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,e2f223eb-d44e-47fa-82a6-d3b15fb984d9,EQ-81,6.3.0,"Amplitube Collection
T-Racks",EQ,Plugin,"AU,VST3",,"Neve 1081 ALT (Tone)
Standalone; Embedded in Amplitube and MixBox",,,,,Modeled,"effects:82257eff-56fc-40a1-b9cc-567c68a11861,effects:010d8f6b-1a96-43d6-852b-2722899cd2f6"
9d461645-e2db-4a0d-a715-3196ce229ecf,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,f52e00fd-5253-494e-8925-b684d4a0802f,Filter-O,,Amplitube Collection,Modulation,,,,,,models the sound of the iconic Oberheim state variable filter (Oberheim SEM),,,"Guitar,Modeled,Stomp","effects:82257eff-56fc-40a1-b9cc-567c68a11861,effects:010d8f6b-1a96-43d6-852b-2722899cd2f6"
bad2ce02-c086-4fc5-931a-2482df9bfa83,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,1ef57c13-1347-46c8-851c-94ff8711268c,Vintage EQ1-A,,Amplitube Collection,EQ,,,,Embedded in Amplitube and MixBox,,,,,Modeled,"effects:82257eff-56fc-40a1-b9cc-567c68a11861,effects:010d8f6b-1a96-43d6-852b-2722899cd2f6"
75032fa3-6fea-40c5-a767-bd184d854b9d,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,de1aad9e-d5fe-4384-b91a-eb841f417bb5,Filter-R,,Amplitube Collection,Modulation,,,,,,,,,"Guitar,Modeled,Stomp","effects:82257eff-56fc-40a1-b9cc-567c68a11861,effects:010d8f6b-1a96-43d6-852b-2722899cd2f6"
84d7ccff-cd04-4e22-a6ac-bd88f62bf804,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,b6496468-8d49-4bdd-af12-0e5ee03662d0,Jazz Amp 120,,Amplitube Collection,,,,(clean),Roland JC-120 ALT (Tone),,,,,"Guitar,Modeled","effects:82257eff-56fc-40a1-b9cc-567c68a11861,effects:010d8f6b-1a96-43d6-852b-2722899cd2f6"
fa5955a9-2f43-43af-97cb-0b4090dea83d,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,d285c26f-ab38-4541-bf33-b8f8d4c87fd6,Uni-V,,Electric Gypsy Collection,Modulation,,,,Shin-ei Uni-Vibe ALT (Tone),,,,,"Guitar,Modeled,Stomp","effects:82257eff-56fc-40a1-b9cc-567c68a11861,effects:010d8f6b-1a96-43d6-852b-2722899cd2f6"
f31c9b2c-3754-4976-8ff4-96524bfd5078,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,2356038c-2255-4bd3-b2c8-1d552de0551d,Tape Cassette,,Amplitube Collection,Harmonic Coloration,,,,Standalone; Embedded in Amplitube and MixBox.,,,,,Modeled,"effects:82257eff-56fc-40a1-b9cc-567c68a11861,effects:010d8f6b-1a96-43d6-852b-2722899cd2f6"
8da72845-6e09-4534-93b7-ff2338e8c013,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,15418602-13b7-444d-b651-740180bc63e4,White 2A,6.3.0,"Amplitube Collection
T-Racks",Dynamics,Plugin,"AU,VST3",,"Teletronix LA-2A ALT (Tone)
Embedded in Amplitube and MixBox",,,,,Modeled,"effects:82257eff-56fc-40a1-b9cc-567c68a11861,effects:010d8f6b-1a96-43d6-852b-2722899cd2f6"
11de7489-dedb-414e-9052-8369f9cea00c,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,e834df33-7018-4575-8ace-400e9f6457f8,Black 76,6.3.0,T-Racks,Dynamics,Plugin,"AU,VST3",,"UREI 1176 LN Rev E ALT (Tone)
Embedded in Amplitube and MixBox",,,,,Modeled,"effects:82257eff-56fc-40a1-b9cc-567c68a11861,effects:010d8f6b-1a96-43d6-852b-2722899cd2f6"
3ba46461-ca23-4c2e-9511-3dd50f8555a9,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,5ed0ab79-b776-453a-9426-3a4bcf7fb67a,Wah 47,,Amplitube Metal,Modulation,,,,Vox 847 Wah ALT (Tone),,,,,"Guitar,Modeled,Stomp","effects:82257eff-56fc-40a1-b9cc-567c68a11861,effects:010d8f6b-1a96-43d6-852b-2722899cd2f6"
c6d45617-ac90-49b8-89f9-861912b19228,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,a2d977e8-093e-4bff-a9b9-1022fd45dff4,Crusher,,Amplitube Collection,Harmonic Coloration,,,,Z Vex Fuzz Factory ALT (Tone),,,,,"Guitar,Modeled,Stomp","effects:82257eff-56fc-40a1-b9cc-567c68a11861,effects:010d8f6b-1a96-43d6-852b-2722899cd2f6"
23676f45-81d1-4971-9e5e-ce64142c30c9,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,,Parametric EQ,,Amplitube Collection,EQ,,,,,,,,,,"effects:82257eff-56fc-40a1-b9cc-567c68a11861,effects:010d8f6b-1a96-43d6-852b-2722899cd2f6"
546cfa2b-c44e-435f-963c-fa0b936df927,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,,Saturator X,6.3.0,"Amplitube Collection
T-Racks",Harmonic Coloration,Plugin,"AU,VST3","10 categories of distortion / saturation [2 analog tape emulators, 2 RMS peak (soft) distortions, tube + solid state push pull (odd harmonics); tube + solid state Class A (asymmetrical ""halo"" distortion; iron / steel core transformer distortion (balanced harmonics) ] w/ brickwall limiter at end of chain",Standalone; Embedded in Amplitube and MixBox.,,,,,,"effects:82257eff-56fc-40a1-b9cc-567c68a11861,effects:010d8f6b-1a96-43d6-852b-2722899cd2f6"
c0cb4e07-a8c7-447e-919a-1537a4de2537,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,,Filter Formant,,Amplitube Collection,Modulation,,,,,,generates the resonances of the human vocal tract for vocal-like timbres.,,,,"effects:82257eff-56fc-40a1-b9cc-567c68a11861,effects:010d8f6b-1a96-43d6-852b-2722899cd2f6"
5adf1ad0-111f-44a9-a8c1-8e0ecd856fd7,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,,AM Modulator,,Amplitube Collection,Modulation,,,,,,,,,,"effects:82257eff-56fc-40a1-b9cc-567c68a11861,effects:010d8f6b-1a96-43d6-852b-2722899cd2f6"
b830f3e1-b573-4f5f-a6d7-32b0379f1076,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,,Auto Pan,,Amplitube Collection,Modulation,,,,,,,,,,"effects:82257eff-56fc-40a1-b9cc-567c68a11861,effects:010d8f6b-1a96-43d6-852b-2722899cd2f6"
eeedf4fd-70a6-4349-8954-60c3e15e7048,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,,FM Modulator,,Amplitube Collection,Modulation,,,,,,,,,,"effects:82257eff-56fc-40a1-b9cc-567c68a11861,effects:010d8f6b-1a96-43d6-852b-2722899cd2f6"
fe145288-6c07-4e97-8a88-f1e6528b56c7,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,,Digital Reverb,,Amplitube Collection,Reverb&Room,,,,,,,,,,"effects:82257eff-56fc-40a1-b9cc-567c68a11861,effects:010d8f6b-1a96-43d6-852b-2722899cd2f6"
cd2a278c-7ba2-4b4e-84b0-e24f8bd54faf,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,,Hall Reverb,,Amplitube Collection,Reverb&Room,,,,,,,,,,"effects:82257eff-56fc-40a1-b9cc-567c68a11861,effects:010d8f6b-1a96-43d6-852b-2722899cd2f6"
52b92f75-3db6-4a0f-8fa7-bd32845c0e88,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,,Inverse Reverb,,Amplitube Collection,Reverb&Room,,,,,,,,,,"effects:82257eff-56fc-40a1-b9cc-567c68a11861,effects:010d8f6b-1a96-43d6-852b-2722899cd2f6"
e72921a9-44c6-47fb-a011-eb35a5033bd5,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,,Plate Reverb,,Amplitube Collection,Reverb&Room,,,,,,,,,,"effects:82257eff-56fc-40a1-b9cc-567c68a11861,effects:010d8f6b-1a96-43d6-852b-2722899cd2f6"
9e0fecd9-e039-4233-b8a5-046291107f65,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,,Room Reverb,,Amplitube Collection,Reverb&Room,,,,,,,,,,"effects:82257eff-56fc-40a1-b9cc-567c68a11861,effects:010d8f6b-1a96-43d6-852b-2722899cd2f6"
9522dcf1-a34c-4c7a-8e7e-77f1c2eb08b5,d7fc8458-8d70-47c6-b4d0-90defac39616,231280e7-9bd3-4feb-b3c9-29fc25c3b517,B15,,,,,,8x10 Bass Super,Ampeg B-15 ALT (Tone),,,,,"Bass,Modeled",effects:2b9250b0-3442-4f2b-8f4c-069a233ad6ee
10a5404d-cba9-40f0-87d4-6c89458bbb37,d7fc8458-8d70-47c6-b4d0-90defac39616,aca21b8c-9312-4981-989e-8227e6454048,Heritage B15,,,,,,6x10 Bass Blue,Ampeg B-15 (Heritage) ALT (Tone),,,,,"Bass,Modeled",effects:2b9250b0-3442-4f2b-8f4c-069a233ad6ee
38c332c5-7c4b-44e8-ada4-d4e9fec09799,d7fc8458-8d70-47c6-b4d0-90defac39616,c2156785-d382-45b8-92d7-7c51833ca7de,American Bass,,,,,,(Blues) 4x12 Tweed Bass,Deprecated by Bias X,,,,,"Bass,Deprecated,Modeled",effects:2b9250b0-3442-4f2b-8f4c-069a233ad6ee
2658453f-a785-4996-a4cb-d68866d72635,d7fc8458-8d70-47c6-b4d0-90defac39616,c2156785-d382-45b8-92d7-7c51833ca7de,American Bass v2,,,,,,(Blues) 4x12 Tweed Bass,Deprecated by Bias X,,,,,"Bass,Deprecated,Modeled",effects:2b9250b0-3442-4f2b-8f4c-069a233ad6ee
165c0096-5d83-4b96-aab8-8f431c71bc0e,d7fc8458-8d70-47c6-b4d0-90defac39616,36ed8377-4e56-45d5-ac31-7073737fe9da,SVT II,,,,,,8x10 Bass Superb Eight,,,,,,"Bass,Modeled",effects:2b9250b0-3442-4f2b-8f4c-069a233ad6ee
f854de12-a08f-4f95-af76-030db8167ab4,d7fc8458-8d70-47c6-b4d0-90defac39616,9bf74e7d-f3ef-4de1-9cf9-a33084a80404,Red,,,,,,2x10 Bass Pro,Ampeg SVT-2 Pro ALT (Tone),,,,,"Bass,Modeled",effects:2b9250b0-3442-4f2b-8f4c-069a233ad6ee
e76843ca-275b-46ae-b5cc-8fed24a8b09b,d7fc8458-8d70-47c6-b4d0-90defac39616,9f0b65c2-8cf2-46aa-89d4-af6ac7a3f09b,Power Place,,,,,,(Insane) 4x12 Treadplate,Deprecated by BIAS X,,,,,"Deprecated,Guitar,Modeled",effects:2b9250b0-3442-4f2b-8f4c-069a233ad6ee
4b94d392-6f6b-4f60-973d-f60c3717f776,d7fc8458-8d70-47c6-b4d0-90defac39616,9f0b65c2-8cf2-46aa-89d4-af6ac7a3f09b,Power Place v2,,,,,,(Insane) 4x12 Treadplate,Deprecated by BIAS X,,,,,"Deprecated,Guitar,Modeled",effects:2b9250b0-3442-4f2b-8f4c-069a233ad6ee
4302516b-c664-4980-aca2-1fb15e582b82,d7fc8458-8d70-47c6-b4d0-90defac39616,d66254df-de0d-4807-bd92-3135cb9212d4,RB 101B,,,,,,(Hi-gain) 4x12 Celestion G12-75s,Bogner Uberschall ALT (Tone),,,,,"Guitar,Modeled",effects:2b9250b0-3442-4f2b-8f4c-069a233ad6ee
409eb385-4ad3-4c04-88e9-b285b2932042,d7fc8458-8d70-47c6-b4d0-90defac39616,d66254df-de0d-4807-bd92-3135cb9212d4,RB 101B v2,,,,,,(Hi-gain) 4x12 Celestion G12-75s,Bogner Uberschall ALT (Tone),,,,,"Guitar,Modeled",effects:2b9250b0-3442-4f2b-8f4c-069a233ad6ee
62fb5ee0-dc94-4fbf-8bd8-b6b9a9c4ef30,d7fc8458-8d70-47c6-b4d0-90defac39616,d66254df-de0d-4807-bd92-3135cb9212d4,RB Uber,,,,,,(Insane) 4x12 Celestion G12-75s,Bogner Uberschall ALT (Tone),,,,,"Guitar,Modeled",effects:2b9250b0-3442-4f2b-8f4c-069a233ad6ee
22851a1b-a28e-40c6-b99b-ae27e2b099a3,d7fc8458-8d70-47c6-b4d0-90defac39616,d66254df-de0d-4807-bd92-3135cb9212d4,Ubershall,,,,,,(Channel 2 only) (Metal) 4x12 G12M Greenbacks,Bogner Uberschall ALT (Tone),,,,,"Guitar,Modeled",effects:2b9250b0-3442-4f2b-8f4c-069a233ad6ee
ed23882b-3271-4425-aa73-2782e538e901,d7fc8458-8d70-47c6-b4d0-90defac39616,966bf316-f88b-498f-bcb7-0ea625c9c299,Herbert,,,,,,(Insane) 4x12 Thrasher,Diezel Herbert ALT (Tone),,,,,"Guitar,Modeled",effects:2b9250b0-3442-4f2b-8f4c-069a233ad6ee
feae8931-7a7a-464b-90ca-d87717e187c3,d7fc8458-8d70-47c6-b4d0-90defac39616,87fcb573-45cc-4dbc-a6ac-6f43e785efdf,92 VH4,,Legacy Series - HIGH GAIN,,,,4x12 OR V-30s,Diezel VH4 ALT (Tone),,,,,"Guitar,Modeled",effects:2b9250b0-3442-4f2b-8f4c-069a233ad6ee
05a5f0b4-78b6-43c3-ab0f-541c78fdbcfa,d7fc8458-8d70-47c6-b4d0-90defac39616,87fcb573-45cc-4dbc-a6ac-6f43e785efdf,Monster VH4,,Legacy Series - HIGH GAIN,,,,4x12 OR V-30s,Diezel VH4 ALT (Tone),,,,,"Guitar,Modeled",effects:2b9250b0-3442-4f2b-8f4c-069a233ad6ee
ec13bf3b-d2a1-4d2c-bdfd-e4b60f514a4a,d7fc8458-8d70-47c6-b4d0-90defac39616,87fcb573-45cc-4dbc-a6ac-6f43e785efdf,Monster VH4 v2,,Legacy Series - HIGH GAIN,,,,4x12 OR V-30s,Diezel VH4 ALT (Tone),,,,,"Guitar,Modeled",effects:2b9250b0-3442-4f2b-8f4c-069a233ad6ee
5a939391-6d51-42d6-8648-54ee3cac4f81,d7fc8458-8d70-47c6-b4d0-90defac39616,87fcb573-45cc-4dbc-a6ac-6f43e785efdf,VH4,,,,,,(Channel 3) (Metal) 4x12 G12M Greenbacks,Diezel VH4 ALT (Tone),,,,,"Guitar,Modeled",effects:2b9250b0-3442-4f2b-8f4c-069a233ad6ee
9a55676a-06e4-4501-8207-a18f34363731,d7fc8458-8d70-47c6-b4d0-90defac39616,ab01b84e-c280-4f4e-a605-121012a911e7,ODS 50 BS,,,,,,(Blues) 1x12 Tweed Lux,,,,,,"Guitar,Modeled",effects:2b9250b0-3442-4f2b-8f4c-069a233ad6ee
2fa85d09-0a13-45fb-b022-2ca0e6bdbb78,d7fc8458-8d70-47c6-b4d0-90defac39616,ab01b84e-c280-4f4e-a605-121012a911e7,ODS 50 CN,,,,,,(Clean) 2x12 Jazz Clean,,,,,,"Guitar,Modeled",effects:2b9250b0-3442-4f2b-8f4c-069a233ad6ee
136d66b6-d5f7-470d-9076-cd101d49cd99,d7fc8458-8d70-47c6-b4d0-90defac39616,5dba056e-3007-4294-9c5d-fa76d1c248a2,Power Ball,,,,,,"(Channel 4) (Insane)
4x12 Green 25s",Engl E645 Powerball ALT (Tone),,,,,"Guitar,Modeled",effects:2b9250b0-3442-4f2b-8f4c-069a233ad6ee
65e43318-f34d-46ea-be15-4a439a671740,d7fc8458-8d70-47c6-b4d0-90defac39616,a43d416a-96ad-4238-9b37-abc82f264909,Bassman 1962 CH,,,,,,(Crunch) 4x12 Celestion V30s,,,Recorded w/ Ibanez TS808,,,"Guitar,Modeled",effects:2b9250b0-3442-4f2b-8f4c-069a233ad6ee
dfbcb0d5-a28a-44f6-a3ac-1bcd5e9f32e3,d7fc8458-8d70-47c6-b4d0-90defac39616,a43d416a-96ad-4238-9b37-abc82f264909,Bassman 1962,,,,,,6x10 Bass Blue,,,,,,"Guitar,Modeled",effects:2b9250b0-3442-4f2b-8f4c-069a233ad6ee
497b51c8-ae71-4959-991e-077709c9b51d,d7fc8458-8d70-47c6-b4d0-90defac39616,a43d416a-96ad-4238-9b37-abc82f264909,Bassman 1962 GY,,,,,,(Glassy) 2x12 Black Duo,,,,,,"Guitar,Modeled",effects:2b9250b0-3442-4f2b-8f4c-069a233ad6ee
a36bf5d0-d843-4c2c-a18f-2fd51d80f883,d7fc8458-8d70-47c6-b4d0-90defac39616,3fcec5f5-e8ae-47ec-b4d7-ceb4118fbdcb,Deluxe Reverb GY,,,,,,(Glassy) 2x12 Black Duo,Fender '64 Custom Deluxe Reverb ALT (Tone),,,,,"Guitar,Modeled",effects:2b9250b0-3442-4f2b-8f4c-069a233ad6ee
83ff89fd-9425-42da-8750-fe7a601657e8,d7fc8458-8d70-47c6-b4d0-90defac39616,381fce48-2ff9-421c-891a-11af645a1f0c,Deluxe Reverb CH,,Legacy Series - CRUNCH,,,,(Crunch) 4x12 Celestion V30s,Fender '65 Deluxe Reverb ALT (Tone),,Recorded w/ Ibanez TS808,,,"Guitar,Modeled,Deprecated",effects:2b9250b0-3442-4f2b-8f4c-069a233ad6ee
02fd243e-389f-4930-bf84-dc3c145ec816,d7fc8458-8d70-47c6-b4d0-90defac39616,381fce48-2ff9-421c-891a-11af645a1f0c,Overdriven Deluxe,,Legacy Series - CRUNCH,,,,(Crunch) 4x12 Celestion V30s,Fender '65 Deluxe Reverb ALT (Tone),,Recorded w/ Ibanez TS808,,,"Guitar,Modeled,Deprecated",effects:2b9250b0-3442-4f2b-8f4c-069a233ad6ee
bca50c4d-2e68-4166-a870-5b7f27ab145c,d7fc8458-8d70-47c6-b4d0-90defac39616,381fce48-2ff9-421c-891a-11af645a1f0c,Overdriven Lux Verb,,Legacy Series - CRUNCH,,,,(Crunch) 4x12 Celestion V30s,Fender '65 Deluxe Reverb ALT (Tone),,Recorded w/ Ibanez TS808,,,"Guitar,Modeled,Deprecated",effects:2b9250b0-3442-4f2b-8f4c-069a233ad6ee
fce74080-0f87-41c5-8715-3dad6e60e10a,d7fc8458-8d70-47c6-b4d0-90defac39616,381fce48-2ff9-421c-891a-11af645a1f0c,65 American Lux,,,,,,(Glassy) 1x12 C-12K,Fender '65 Deluxe Reverb ALT (Tone),,,,,"Guitar,Modeled,Deprecated",effects:2b9250b0-3442-4f2b-8f4c-069a233ad6ee
7d8cc16b-e0eb-48b9-b66d-5dd181fb1b0a,d7fc8458-8d70-47c6-b4d0-90defac39616,d6888014-2edc-4157-8d80-63731103cce7,Super Reverb CH,,,,,,(Crunch) 4x12 Celestion V30s,Fender '65 Super Reverb ALT (Tone),,Recorded w/ Ibanez TS808,,,"Guitar,Modeled",effects:2b9250b0-3442-4f2b-8f4c-069a233ad6ee
e50f8af4-98f6-45a6-8a14-2f44a334806b,d7fc8458-8d70-47c6-b4d0-90defac39616,9b1831fe-fa8a-46d5-a765-efbed73e83c3,67 Blackface Duo,,,,,,(1967) (Glassy) 2x12 Black Duo,Fender '65 Twin Reverb ALT (Tone),,,,,"Guitar,Modeled",effects:2b9250b0-3442-4f2b-8f4c-069a233ad6ee
4391763d-32df-4b45-b9b8-aed62ae7ae4d,d7fc8458-8d70-47c6-b4d0-90defac39616,9b1831fe-fa8a-46d5-a765-efbed73e83c3,67 Blackface Duo v2,,,,,,(1967) (Glassy) 2x12 Black Duo,Fender '65 Twin Reverb ALT (Tone),,,,,"Guitar,Modeled",effects:2b9250b0-3442-4f2b-8f4c-069a233ad6ee
ef31ba67-ef10-4b27-b825-5a3415514291,d7fc8458-8d70-47c6-b4d0-90defac39616,9b1831fe-fa8a-46d5-a765-efbed73e83c3,69 Duo Verb V2,,Legacy Series - LOW GAIN,,,,(Clean) 2x12 Jazz Clean,Fender '65 Twin Reverb ALT (Tone),,,,,"Guitar,Modeled",effects:2b9250b0-3442-4f2b-8f4c-069a233ad6ee
b15ee4a1-07ad-45f3-abd8-ef6106b84e4e,d7fc8458-8d70-47c6-b4d0-90defac39616,9b1831fe-fa8a-46d5-a765-efbed73e83c3,Twin Reverb,,Legacy Series - LOW GAIN,,,,(Clean) 2x12 Jazz Clean,Fender '65 Twin Reverb ALT (Tone),,,,,"Guitar,Modeled",effects:2b9250b0-3442-4f2b-8f4c-069a233ad6ee
11de042e-8016-42f9-b709-4358fccd4999,d7fc8458-8d70-47c6-b4d0-90defac39616,21e84016-868e-4318-9fb5-ada98969338a,65 Blackface Vibro,,,,,,(Glassy) 2x12 Black Duo,Fender '65 Vibrolux Reverb TOP,,,,,"Guitar,Modeled",effects:2b9250b0-3442-4f2b-8f4c-069a233ad6ee
2c529568-39d3-47f9-82e3-60df767fa893,d7fc8458-8d70-47c6-b4d0-90defac39616,21e84016-868e-4318-9fb5-ada98969338a,65 Blackface Vibro v2,,,,,,(Glassy) 2x12 Black Duo,Fender '65 Vibrolux Reverb TOP,,,,,"Guitar,Modeled",effects:2b9250b0-3442-4f2b-8f4c-069a233ad6ee
b4822c46-183e-4084-ad67-d7419f743f5a,d7fc8458-8d70-47c6-b4d0-90defac39616,31106afd-a609-4bc8-bbd9-806465b64cea,66 Bass,,,,,,(Glassy) 4x10 P10Q,,,,,,"Guitar,Modeled",effects:2b9250b0-3442-4f2b-8f4c-069a233ad6ee
71c967c7-4813-4d32-b206-336e80681c8e,d7fc8458-8d70-47c6-b4d0-90defac39616,dc06d96a-e121-48a3-827d-b658deaff90c,Vibro Queen,,,,,,(Glassy) 2x12 Vibro,Fender '68 Vibrolux Reverb ALT (Tone),,,,,"Guitar,Modeled",effects:2b9250b0-3442-4f2b-8f4c-069a233ad6ee
da2b3f62-e85b-49e9-9618-1eefb1daf5ef,d7fc8458-8d70-47c6-b4d0-90defac39616,a56d805d-ce9f-4469-a374-c4c7a818aa6f,Bassman 100,,,,,,6x10 Bass Blue,Fender Bassman 100 Silverface ALT (Tone),,,,,"Guitar,Modeled",effects:2b9250b0-3442-4f2b-8f4c-069a233ad6ee
f9337268-6eaa-41c0-91a4-0c2c1e9ee488,d7fc8458-8d70-47c6-b4d0-90defac39616,5f4ee01c-3a94-46da-8943-ae008a1e47d6,5150 III MT,,,,,,(Red Channel) (Metal) 4x12 Green 25s,"Fender EVH 5150 III 100W (6L6) ALT (Tone)
Deprecated by BIAS X",,,,,"Guitar,Modeled",effects:2b9250b0-3442-4f2b-8f4c-069a233ad6ee
73df3b5a-7284-4b57-a18b-c1b926a032f3,d7fc8458-8d70-47c6-b4d0-90defac39616,5f4ee01c-3a94-46da-8943-ae008a1e47d6,5153 MK II V2,,,,,,(Red Channel) (Metal) 4x12 Green 25s,"Fender EVH 5150 III 100W (6L6) ALT (Tone)
Deprecated by BIAS X",,,,,"Guitar,Modeled",effects:2b9250b0-3442-4f2b-8f4c-069a233ad6ee
48b418c5-a1aa-4248-a603-b7471c4762ae,d7fc8458-8d70-47c6-b4d0-90defac39616,cf93541f-a80c-4527-8e61-31d4b110581d,Mini Duo Reverb,,,,,,(Blues) 1x12 Black Lux,,,,,,"Guitar,Modeled",effects:2b9250b0-3442-4f2b-8f4c-069a233ad6ee
e1635a9b-7a06-4d08-aa2d-bf7286eadbc2,d7fc8458-8d70-47c6-b4d0-90defac39616,cf93541f-a80c-4527-8e61-31d4b110581d,Mini Duo Reverb v2,,,,,,(Blues) 1x12 Black Lux,,,,,,"Guitar,Modeled",effects:2b9250b0-3442-4f2b-8f4c-069a233ad6ee
d302b7cf-d095-4146-9350-af9c5eafd430,d7fc8458-8d70-47c6-b4d0-90defac39616,76de0e39-c441-4c56-b7a0-8894cee694a9,Vibroverb BS,,,,,,(Blues) 1x12 Tweed Lux,Fender Vibroverb TOP,,,,,"Guitar,Modeled",effects:2b9250b0-3442-4f2b-8f4c-069a233ad6ee
cbee2fdb-5dfd-4771-82ef-7091420e7ccc,d7fc8458-8d70-47c6-b4d0-90defac39616,dc5e14e4-4ce4-497e-a08a-b28cb1079e4c,BE100 HG,,,,,,(Channel 2) (Hi Gain) 4x12 OR V-30s,Friedman BE100 ALT (Tone),,,,,"Guitar,Modeled",effects:2b9250b0-3442-4f2b-8f4c-069a233ad6ee
b51c5e83-7205-46c5-8f63-9be4d3b93787,d7fc8458-8d70-47c6-b4d0-90defac39616,dc5e14e4-4ce4-497e-a08a-b28cb1079e4c,BE100 MT,,,,,,(Channel 2) (Metal) 4x12 Green 25s,Friedman BE100 ALT (Tone),,,,,"Guitar,Modeled",effects:2b9250b0-3442-4f2b-8f4c-069a233ad6ee
1edb650f-35d2-4885-a400-477363445226,d7fc8458-8d70-47c6-b4d0-90defac39616,b27a1503-69c0-4f83-96fa-e65b294eda88,The Backline,,,,,,2x12 Bass NEO,,,,,,"Bass,Modeled",effects:2b9250b0-3442-4f2b-8f4c-069a233ad6ee
